,Epoch,ACC,NMI,ARI,PUR
38,39.0,0.6635714285714286,0.5582330804827793,0.46356314885497035,0.6635714285714286
39,1.0,0.6607142857142857,0.5522875323403916,0.4576530563864538,0.6607142857142857
40,2.0,0.6628571428571428,0.5581042353589674,0.4616963449912839,0.6628571428571428
41,3.0,0.6571428571428571,0.5567402308757007,0.46076904375910954,0.6571428571428571
42,4.0,0.6571428571428571,0.5584647619818547,0.4623286159451072,0.6571428571428571
43,5.0,0.6592857142857143,0.5577199227953142,0.4642643846243896,0.6592857142857143
44,6.0,0.6592857142857143,0.5603349602202049,0.4667402646050498,0.6592857142857143
45,7.0,0.6628571428571428,0.5613620244854692,0.46910534999049014,0.6628571428571428
46,8.0,0.665,0.5576620270119163,0.46795158996149305,0.665
47,9.0,0.6664285714285715,0.5588177372153872,0.46786587283950976,0.6664285714285715
48,10.0,0.6664285714285715,0.5594854677789389,0.46721990269953523,0.6664285714285715
49,11.0,0.665,0.5587383326947261,0.46424973689786364,0.665
50,12.0,0.6657142857142857,0.560551560065328,0.4667452199795468,0.6657142857142857
51,13.0,0.6635714285714286,0.557202197412555,0.4625558176400103,0.6635714285714286
52,14.0,0.6614285714285715,0.5556458677067339,0.4587382823324389,0.6614285714285715
53,15.0,0.6607142857142857,0.5549110951408576,0.45790244373121486,0.6607142857142857
54,16.0,0.66,0.5574931414757572,0.4609896029902562,0.66
55,17.0,0.66,0.555729363153083,0.4608626993705551,0.66
56,18.0,0.6642857142857143,0.5577107525480101,0.46340300553139324,0.6642857142857143
57,19.0,0.6692857142857143,0.5638768063730305,0.4695927871730017,0.6692857142857143
58,20.0,0.6714285714285714,0.5675655958102844,0.4743489492170248,0.6714285714285714
59,21.0,0.6714285714285714,0.5664921172802948,0.47415860322871717,0.6714285714285714
60,22.0,0.6692857142857143,0.5626267358847745,0.46994198003208976,0.6692857142857143
61,23.0,0.6678571428571428,0.5607603022159512,0.4682129384230305,0.6678571428571428
62,24.0,0.6664285714285715,0.5629031283729312,0.4670791852847815,0.6664285714285715
63,25.0,0.6614285714285715,0.5592614026837238,0.4632827991896239,0.6614285714285715
64,26.0,0.6614285714285715,0.5590821846052071,0.4632544013551458,0.6614285714285715
65,27.0,0.6621428571428571,0.5595700520649991,0.4629976442118983,0.6621428571428571
66,28.0,0.6642857142857143,0.5587507079873214,0.46462751603843105,0.6642857142857143
67,29.0,0.6657142857142857,0.5590072712433336,0.4661465133109237,0.6657142857142857
68,30.0,0.6685714285714286,0.5633244629488355,0.46966364500421226,0.6685714285714286
69,31.0,0.6685714285714286,0.5636765903789289,0.47000470329361094,0.6685714285714286
70,32.0,0.6657142857142857,0.5638927611123604,0.46858421365600317,0.6657142857142857
71,33.0,0.6635714285714286,0.5620582564711459,0.4672806510580641,0.6635714285714286
72,34.0,0.6621428571428571,0.5594403398298328,0.46450273616456317,0.6621428571428571
73,35.0,0.6628571428571428,0.560452936027289,0.46512325560999007,0.6628571428571428
74,36.0,0.6621428571428571,0.559566618337817,0.46477553681364614,0.6621428571428571
75,37.0,0.6628571428571428,0.5598822627863758,0.46506140103261173,0.6628571428571428
76,38.0,0.6621428571428571,0.5590283451689892,0.46420286260507276,0.6621428571428571
77,39.0,0.6621428571428571,0.5566159564504323,0.4631968188596217,0.6621428571428571
78,40.0,0.6628571428571428,0.5600329590434818,0.4650694187381024,0.6628571428571428
79,41.0,0.6635714285714286,0.5608639053123231,0.46539195435697944,0.6635714285714286
80,42.0,0.6635714285714286,0.56018130618516,0.46539669614547297,0.6635714285714286
81,43.0,0.6635714285714286,0.5600686946947813,0.4654835925508523,0.6635714285714286
82,44.0,0.6628571428571428,0.5584821383894633,0.4641520904787876,0.6628571428571428
83,45.0,0.6621428571428571,0.5584561535193713,0.46336630045797594,0.6621428571428571
84,46.0,0.6628571428571428,0.5589802202715731,0.46389692352894196,0.6628571428571428
85,47.0,0.6628571428571428,0.5585073274400023,0.4634826239923888,0.6628571428571428
86,48.0,0.6635714285714286,0.559183302284668,0.4638133568772483,0.6635714285714286
87,49.0,0.6642857142857143,0.5609125256806603,0.4651965753468211,0.6642857142857143
88,50.0,0.6635714285714286,0.5603853594674418,0.46466092217814775,0.6635714285714286
