,Epoch,ACC,NMI,ARI,PUR
49,50.0,0.8457142857142858,0.7456781336751165,0.7023690357123253,0.8457142857142858
50,51.0,0.8478571428571429,0.7445971788458745,0.702436248414831,0.8478571428571429
51,52.0,0.845,0.7390539510676257,0.6946436462052402,0.845
52,53.0,0.8485714285714285,0.7446444205095684,0.7035371252899398,0.8485714285714285
53,54.0,0.8478571428571429,0.7440086640885737,0.701899855499568,0.8478571428571429
54,55.0,0.8471428571428572,0.743666291803411,0.7000476893779151,0.8471428571428572
55,56.0,0.8492857142857143,0.7453640141126326,0.7078738544547352,0.8492857142857143
56,57.0,0.8492857142857143,0.7488029749244585,0.7054658999495295,0.8492857142857143
57,58.0,0.8407142857142857,0.7374650687501485,0.6901058443917193,0.8407142857142857
58,59.0,0.8507142857142858,0.7469274286380965,0.705943305334639,0.8507142857142858
59,60.0,0.8507142857142858,0.7489385599369368,0.707025480593825,0.8507142857142858
60,61.0,0.86,0.7618892835732223,0.7221287290290486,0.86
61,62.0,0.8578571428571429,0.7595953792916773,0.7209740782715737,0.8578571428571429
62,63.0,0.8585714285714285,0.7599110397121738,0.7235892470156607,0.8585714285714285
63,64.0,0.8642857142857143,0.7683328758408533,0.7359843444289214,0.8642857142857143
64,65.0,0.8528571428571429,0.7520567423462757,0.7084788085128622,0.8528571428571429
65,66.0,0.8607142857142858,0.764802921965589,0.7248959077529313,0.8607142857142858
66,67.0,0.855,0.7563334674820591,0.7140871131414339,0.855
67,68.0,0.86,0.7674357994412987,0.7208401692570751,0.86
68,69.0,0.8578571428571429,0.7598145017062589,0.7197090705456942,0.8578571428571429
69,70.0,0.8578571428571429,0.7564705645820042,0.718351360596784,0.8578571428571429
70,71.0,0.8628571428571429,0.7727938451280305,0.7278522787967504,0.8628571428571429
71,72.0,0.8585714285714285,0.7619782571628924,0.7242333451101811,0.8585714285714285
72,73.0,0.8578571428571429,0.7581627237106191,0.7212549844550508,0.8578571428571429
73,74.0,0.8571428571428571,0.7592173668194862,0.7153357008806459,0.8571428571428571
74,75.0,0.8657142857142858,0.7752712994581249,0.7362370798593547,0.8657142857142858
75,76.0,0.8635714285714285,0.7688910581839762,0.7295302764940282,0.8635714285714285
76,77.0,0.865,0.7675343289789845,0.7331537666930383,0.865
77,1.0,0.8642857142857143,0.7677189956334767,0.7314927282363172,0.8642857142857143
78,2.0,0.8628571428571429,0.7666100865228228,0.7289216078095238,0.8628571428571429
79,3.0,0.8592857142857143,0.7623899654247926,0.7234893874933019,0.8592857142857143
80,4.0,0.8571428571428571,0.7577084078985817,0.7190343127688797,0.8571428571428571
81,5.0,0.8585714285714285,0.761290740697769,0.7228916033798353,0.8585714285714285
82,6.0,0.8585714285714285,0.7599240896803696,0.7219426840370534,0.8585714285714285
83,7.0,0.8585714285714285,0.7604028107238942,0.7221430412487557,0.8585714285714285
84,8.0,0.86,0.7626310127346427,0.7246666730915068,0.86
85,9.0,0.86,0.7632596030820683,0.7245781658034652,0.86
86,10.0,0.86,0.7632596030820683,0.7245781658034652,0.86
87,11.0,0.8607142857142858,0.7645705872725782,0.7255818401983534,0.8607142857142858
88,12.0,0.8607142857142858,0.7645705872725782,0.7255818401983534,0.8607142857142858
89,13.0,0.8614285714285714,0.7660070066476593,0.7265954567628014,0.8614285714285714
90,14.0,0.8607142857142858,0.7646505253149272,0.7250910641066102,0.8607142857142858
91,15.0,0.86,0.7632129808742782,0.724073974012281,0.86
92,16.0,0.86,0.7636930157008445,0.7252513786088749,0.86
93,17.0,0.8592857142857143,0.7622223080961886,0.7233805912562113,0.8592857142857143
94,18.0,0.8578571428571429,0.76112381062332,0.7204444708427639,0.8578571428571429
95,19.0,0.8571428571428571,0.76039763844968,0.7191357038145281,0.8571428571428571
96,20.0,0.8564285714285714,0.7590859533512127,0.7181307258714567,0.8564285714285714
97,21.0,0.8564285714285714,0.7590859533512127,0.7181307258714567,0.8564285714285714
98,22.0,0.8571428571428571,0.7601767486008165,0.7194161581214059,0.8571428571428571
99,23.0,0.8578571428571429,0.7609169082496221,0.72073497656924,0.8578571428571429
100,24.0,0.855,0.7573430152436563,0.7148754212592613,0.855
101,25.0,0.855,0.7573430152436563,0.7148754212592613,0.855
102,26.0,0.8535714285714285,0.7554041034399192,0.7125899929165307,0.8535714285714285
103,27.0,0.8535714285714285,0.7554041034399192,0.7125899929165307,0.8535714285714285
104,28.0,0.8542857142857143,0.7564362735537866,0.7139804142976001,0.8542857142857143
105,29.0,0.8542857142857143,0.7564790814336644,0.713895866943763,0.8542857142857143
106,30.0,0.8542857142857143,0.7564790814336644,0.713895866943763,0.8542857142857143
107,31.0,0.8542857142857143,0.7561360473698129,0.713402283214823,0.8542857142857143
108,32.0,0.8528571428571429,0.7543776438825485,0.7104260395129315,0.8528571428571429
109,33.0,0.8542857142857143,0.7581824279787562,0.7130802646585725,0.8542857142857143
110,34.0,0.8542857142857143,0.7586137489991744,0.7130288998994162,0.8542857142857143
111,35.0,0.8521428571428571,0.7563415960409287,0.709450019136461,0.8521428571428571
112,36.0,0.8521428571428571,0.7563415960409287,0.709450019136461,0.8521428571428571
113,37.0,0.8507142857142858,0.754867441995014,0.7073155880834988,0.8507142857142858
114,38.0,0.8521428571428571,0.7564539646912699,0.7097716916496225,0.8521428571428571
115,39.0,0.8521428571428571,0.756997043762675,0.7097739257052001,0.8521428571428571
116,40.0,0.8514285714285714,0.755874908336245,0.7082024371289132,0.8514285714285714
117,41.0,0.8514285714285714,0.755874908336245,0.7082024371289132,0.8514285714285714
118,42.0,0.8514285714285714,0.7563382703503586,0.7085131967117295,0.8514285714285714
119,43.0,0.8507142857142858,0.7548959098409673,0.7070240826821637,0.8507142857142858
120,44.0,0.85,0.7541235956760738,0.7060693626017686,0.85
121,45.0,0.8492857142857143,0.753076733941999,0.7047151238231558,0.8492857142857143
122,46.0,0.8485714285714285,0.7520770726782232,0.7033329178222604,0.8485714285714285
123,47.0,0.8492857142857143,0.753076733941999,0.7047151238231558,0.8492857142857143
124,48.0,0.8492857142857143,0.7536196795263254,0.7047184115067776,0.8492857142857143
125,49.0,0.85,0.754666582689215,0.7060723682333835,0.85
126,50.0,0.85,0.754666582689215,0.7060723682333835,0.85
